Server clock before sync: 35
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 234822, Worst Server Sync RTT: 251762
Average RTT: 235522.560000
Est Server Time: 15929972328, Computed Server Time offset: 15918195913
Server clock after sync: 15929972329

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 117411
Rapport Period: 30000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 14525366606, End: 16325366606
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
14525366701,0.00010,15929972425,11775336,11775336,-15918197089,,
14525601646,0.23504,15930207381,12010268,12010268,-15918197113,15930207288,
14525626775,0.26017,15930232511,12035396,92040254,-15838192257,,
14525677330,0.31072,15930283069,12085949,253033330,-15677249739,,
14525727498,0.36089,15930333239,12136115,412793950,-15517539289,,
14525778043,0.41144,15930383787,12186656,573751995,-15356631792,,
14525828613,0.46201,15930434358,12237223,734786471,-15195647887,,
14525878753,0.51215,15930484501,12287362,894461106,-15036023395,,
14525930095,0.56349,15930535846,12338700,1057957309,-14872578537,,
14525980843,0.61424,15930586595,12389445,1219558651,-14711027944,,
14526031424,0.66482,15930637178,12440023,1380631342,-14550005836,,
14526081539,0.71493,15930687297,12490136,1540226362,-14390460935,,
14526132183,0.76558,15930737943,12540777,1701499686,-14229238257,,
14526182740,0.81613,15930788503,12591331,1862495946,-14068292557,,
14526233802,0.86720,15930839567,12642391,2025103634,-13905735933,,
14526284850,0.91824,15930890616,12693436,2187660368,-13743230248,,
14526335924,0.96932,15930941694,12744507,2350306271,-13580635423,,
14526386428,1.01982,15930992200,12795008,2511133746,-13419858454,,
14526437484,1.07088,15931043258,12846063,2673722326,-13257320932,,
14526488498,1.12189,15931094274,12897073,2836170782,-13094923492,,
14526539074,1.17247,15931144852,12947646,2997227551,-12933917301,,
14526590131,1.22352,15931195912,12998702,3159822500,-12771373412,,
14526641182,1.27458,15931246965,13049749,3322388788,-12608858177,,
14526692240,1.32563,15931298026,13100804,3484983737,-12446314289,,
14526743281,1.37668,15931349069,13151842,3647518179,-12283830890,,
14526794336,1.42773,15931400127,13202896,3810106759,-12121293368,,
14526844547,1.47794,15931450351,13253115,3970039350,-11961411001,,
14526894625,1.52802,15931500420,13303178,4129468768,-11802031652,,
14526945025,1.57842,15931550823,13353577,4289971409,-11641579414,,
14526995299,1.62869,15931601098,13403847,4450066416,-11481534682,,
14527045827,1.67922,15931651630,13454373,4610970322,-11320681308,,
14527096065,1.72946,15931701870,13504608,4770950683,-11160751187,,
14527146472,1.77987,15931752278,13555012,4931469247,-11000283031,,
14527196556,1.82995,15931802366,13605094,5090962358,-10840840008,,
14527246926,1.88032,15931852738,13655460,5251363091,-10680489647,,
14527297545,1.93094,15931903358,13706077,5412559984,-10519343374,,
14527348593,1.98199,15931954410,13757123,5575151748,-10356802662,,
14527399227,2.03262,15932005046,13807753,5736358195,-10195646851,,
14527450276,2.08367,15932056096,13858800,5898924483,-10033131613,,
14527501324,2.13472,15932107147,13909845,6061484401,-9870622746,,
14527552373,2.18577,15932158199,13960891,6224050689,-9708107510,,
14527603423,2.23682,15932209252,14011938,6386616976,-9545592276,,
14527654472,2.28787,15932260303,14062986,6549183264,-9383077039,,
14527705520,2.33891,15932311353,14114030,6711743183,-9220568170,,
14527756069,2.38946,15932361905,14164576,6872713966,-9059647939,,
14527807076,2.44047,15932412914,14215580,7035143314,-8897269600,,
14527857667,2.49106,15932463507,14266169,7196251037,-8736212470,,
14527908686,2.54208,15932514529,14317185,7358718601,-8573795928,,
14527959296,2.59269,15932565140,14367792,7519880462,-8412684678,,
14528010403,2.64380,15932616251,14418897,7682634644,-8249981607,,
14528061461,2.69486,15932667311,14469953,7845226409,-8087440902,,
14528112083,2.74548,15932717935,14520572,8006429671,-7926288264,,
14528162738,2.79613,15932768593,14571223,8167738026,-7765030567,,
14528213658,2.84705,15932819515,14622141,8329893495,-7602926020,,
14528264690,2.89808,15932870549,14673170,8492402459,-7440468090,,
14528315604,2.94900,15932921466,14724081,8654532451,-7278389015,,
14528366074,2.99947,15932971938,14774549,8815258017,-7117713921,,
14528416684,3.05008,15933022550,14825156,8976423064,-6956599486,,
14528466861,3.10026,15933072730,14875330,9136209161,-6796863569,,
14528517488,3.15088,15933123364,14925959,9297441085,-6635682279,,
14528568507,3.20190,15933174380,14976971,9459895910,-6473278470,,
14528619143,3.25254,15933225018,15027604,9621146942,-6312078076,,
14528669713,3.30311,15933275590,15078171,9782181418,-6151094172,,
14528720271,3.35366,15933326151,15128727,9943184048,-5990142103,,
14528771025,3.40442,15933376908,15179479,10104810867,-5828566041,,
14528821920,3.45531,15933427805,15230371,10266883535,-5666544270,,
14528872790,3.50618,15933478677,15281237,10428876588,-5504602089,,
