Server clock before sync: 40
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 234525, Worst Server Sync RTT: 237571
Average RTT: 234892.520000
Est Server Time: 15942159078, Computed Server Time offset: 15930414100
Server clock after sync: 15942159079

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8020
Server Drift: 20.00 PPM, Client VHC Drift: -20.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 117262
Rapport Period: 30000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 14525227237, End: 16325227237
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
14525227394,0.00016,15942159237,11744668,11744669,-15930414568,,
14525462101,0.23486,15942393948,11979370,11979370,-15930414578,15942393930,
14525487180,0.25994,15942419027,12004449,91914595,-15850504432,,
14525537290,0.31005,15942469138,12054558,251616132,-15690853006,,
14525588178,0.36094,15942520027,12105445,413797220,-15528722807,,
14525638773,0.41154,15942570623,12156038,575041306,-15367529317,,
14525689379,0.46214,15942621230,12206643,736326824,-15206294406,,
14525740006,0.51277,15942671858,12257270,897676084,-15044995774,,
14525791056,0.56382,15942722908,12308318,1060370292,-14882352616,,
14525841650,0.61441,15942773504,12358911,1221617565,-14721155939,,
14525892249,0.66501,15942824104,12409509,1382874399,-14559949705,,
14525943692,0.71645,15942875547,12460950,1546821131,-14396054416,,
14525993834,0.76660,15942925689,12511091,1706624656,-14236301033,,
14526043897,0.81666,15942975753,12561153,1866179587,-14076796166,,
14526094212,0.86698,15943026070,12611468,2026537664,-13916488406,,
14526144691,0.91745,15943076550,12661944,2187405674,-13755670876,,
14526195254,0.96802,15943127125,12712518,2348589205,-13594537920,,
14526245842,1.01860,15943177703,12763093,2509779111,-13433398592,,
14526296362,1.06913,15943228223,12813613,2670787352,-13272440871,,
14526346891,1.11965,15943278753,12864141,2831824278,-13111454475,,
14526397437,1.17020,15943329300,12914684,2992912197,-12950417103,,
14526448466,1.22123,15943380330,12965712,3155542663,-12787837667,,
14526499011,1.27177,15943430876,13016257,3316630582,-12626800294,,
14526549582,1.32235,15943481448,13066826,3477801365,-12465680083,,
14526600131,1.37289,15943531997,13117375,3638902032,-12304629965,,
14526651172,1.42393,15943583039,13168415,3801570744,-12142012295,,
14526701727,1.47449,15943633595,13218968,3962687346,-11980946249,,
14526752757,1.52552,15943684626,13269996,4125321000,-11818363626,,
14526803326,1.57609,15943735195,13320563,4286482222,-11657252973,,
14526853629,1.62639,15943785500,13370867,4446802054,-11496983446,,
14526904159,1.67692,15943836040,13421406,4607874037,-11335962003,,
14526954250,1.72701,15943886121,13471484,4767476775,-11176409346,,
14527005327,1.77809,15943937200,13522561,4930263409,-11013673791,,
14527055847,1.82861,15943987721,13573079,5091271651,-10852716070,,
14527106099,1.87886,15944037974,13623330,5251422567,-10692615407,,
14527156528,1.92929,15944088403,13673758,5412140784,-10531947619,,
14527206879,1.97964,15944138755,13724107,5572607222,-10371531533,,
14527257955,2.03072,15944189832,13775182,5735390668,-10208799164,,
14527308575,2.08134,15944240453,13825802,5896717618,-10047522835,,
14527359625,2.13239,15944291504,13876851,6059415014,-9884876490,,
14527410232,2.18300,15944342112,13927457,6220700532,-9723641580,,
14527461281,2.23404,15944393162,13978504,6383391553,-9561001609,,
14527512333,2.28510,15944444214,14029554,6546095323,-9398348891,,
14527563380,2.33614,15944495261,14080600,6708783157,-9235712104,,
14527613928,2.38669,15944545811,14131147,6869880637,-9074665174,,
14527664977,2.43774,15944596861,14182195,7032574846,-8912022015,,
14527716026,2.48879,15944647910,14233243,7195265867,-8749382043,,
14527767074,2.53984,15944698960,14284290,7357956889,-8586742071,,
14527818124,2.59089,15944750011,14335338,7520654284,-8424095727,,
14527869172,2.64194,15944801059,14386386,7683345306,-8261455753,,
14527920191,2.69295,15944852079,14437403,7845943902,-8098908177,,
14527970309,2.74307,15944902208,14487531,8005702807,-7939199401,,
14528020894,2.79366,15944952783,14538103,8166879964,-7778072819,,
14528071462,2.84422,15945003353,14588670,8328041186,-7616962167,,
14528121860,2.89462,15945053752,14639068,8488663790,-7456389962,,
14528172746,2.94551,15945104637,14689952,8650835317,-7294269320,,
14528223613,2.99638,15945155505,14740818,8812949477,-7132206028,,
14528274025,3.04679,15945205919,14791229,8973613513,-6971592406,,
14528324636,3.09740,15945256530,14841838,9134908592,-6810347938,,
14528375079,3.14784,15945306975,14892280,9295674616,-6649632359,,
14528425227,3.19799,15945357123,14942427,9455494075,-6489863048,,
14528475870,3.24863,15945407767,14993069,9616897515,-6328510252,,
14528526490,3.29925,15945458388,15043687,9778221278,-6167237110,,
14528577520,3.35028,15945509419,15094716,9940851745,-6004657674,,
14528628164,3.40093,15945560064,15145360,10102258372,-5843301692,,
14528678721,3.45148,15945610621,15195915,10263381349,-5682229272,,
14528729305,3.50207,15945661207,15246498,10424593564,-5521067643,,
14528780029,3.55279,15945711931,15297221,10586251970,-5359459961,,
14528830164,3.60293,15945762067,15347355,10746033185,-5199728882,,
14528880825,3.65359,15945812729,15398015,10907490805,-5038321924,,
14528931877,3.70464,15945863781,15449065,11070191388,-4875672393,,
14528982878,3.75564,15945914783,15500065,11232732617,-4713182166,,
14529033000,3.80576,15945964907,15550186,11392472399,-4553492508,,
14529084012,3.85677,15946015919,15601196,11555048686,-4390967233,,
14529134574,3.90734,15946066482,15651757,11716187598,-4229878884,,
14529185617,3.95838,15946117535,15702809,11878894555,-4067222980,,
14529236641,4.00940,15946168551,15753823,12041480402,-3904688149,,
14529286689,4.05945,15946218599,15803869,12200981154,-3745237445,,
